timestamp,NO2,month,day,hour
377013,0.3187541626747964,1,3,21
377014,0.32832086192412413,1,3,22
377015,0.21033157118241516,1,3,23
377016,0.24855067802459066,1,4,0
377017,0.25173957777436656,1,4,1
377018,0.2772507757725739,1,4,2
377019,0.29957307402100536,1,4,3
377020,0.32189537226943676,1,4,4
377021,0.33146207151876456,1,4,5
377022,0.3601621692667479,1,4,6
377023,0.3984289662640589,1,4,7
377024,0.4271290640120422,1,4,8
377025,0.37929556776540335,1,4,9
377026,0.35697326951697195,1,4,10
377027,0.3665399687662997,1,4,11
377028,0.3601621692667479,1,4,12
377029,0.34740657026764415,1,4,13
377030,0.3346509712685405,1,4,14
377031,0.40480676576361074,1,4,15
377032,0.4430735627609218,1,4,16
377033,0.5132293572559921,1,4,17
377034,0.5132293572559921,1,4,18
377035,0.5833851517510623,1,4,19
377036,0.6631076454954603,1,4,20
377037,0.717318941241651,1,4,21
377038,0.7428301392398583,1,4,22
377039,0.6057074499994938,1,4,23
377040,0.6387361399542214,1,5,0
377041,0.6068471424564622,1,5,1
377042,0.5398802477111679,1,5,2
377043,0.4697244532160977,1,5,3
377044,0.45059105471744215,1,5,4
377045,0.4314576562187866,1,5,5
377046,0.4218909569694589,1,5,6
377047,0.4314576562187866,1,5,7
377048,0.42826875646901075,1,5,8
377049,0.43464655596856255,1,5,9
377050,0.4537799544672181,1,5,10
377051,0.5079912502134087,1,5,11
377052,0.48248005221520135,1,5,12
377053,0.4537799544672181,1,5,13
377054,0.4888578517147532,1,5,14
377055,0.47610225271564954,1,5,15
377056,0.536691347961392,1,5,16
377057,0.47610225271564954,1,5,17
377058,0.45059105471744215,1,5,18
377059,0.5877137439578067,1,5,19
377060,0.6100360422062382,1,5,20
377061,0.5845248442080307,1,5,21
377062,0.6036582427066863,1,5,22
377063,0.5398802477111679,1,5,23
377064,0.5249136865704093,1,6,0
377065,0.49940248857220193,1,6,1
377066,0.461135691574891,1,6,2
377067,0.4420022930762355,1,6,3
377068,0.42605779432735585,1,6,4
377069,0.4133021953282522,1,6,5
377070,0.41011329557847626,1,6,6
377071,0.3846020975802689,1,6,7
377072,0.37822429808071706,1,6,8
377073,0.4069243958287004,1,6,9
377074,0.36227979933183746,1,6,10
377075,0.3367686013336301,1,6,11
377076,0.3495242003327338,1,6,12
377077,0.37822429808071706,1,6,13
377078,0.37822429808071706,1,6,14
377079,0.3335797015838542,1,6,15
377080,0.3367686013336301,1,6,16
377081,0.381413197830493,1,6,17
377082,0.4547578920753392,1,6,18
377083,0.4930246890726501,1,6,19
377084,0.4770801903237705,1,6,20
377085,0.5121580875713057,1,6,21
377086,0.5153469873210815,1,6,22
377087,0.5057802880717538,1,6,23
377088,0.4704266845163269,1,7,0
377089,0.3779485917728252,1,7,1
377090,0.40345978977103253,1,7,2
377091,0.3779485917728252,1,7,3
377092,0.36519299277372147,1,7,4
377093,0.36519299277372147,1,7,5
377094,0.38751529102215293,1,7,6
377095,0.48956008301498244,1,7,7
377096,0.5565269777602767,1,7,8
377097,0.7032163662499691,1,7,9
377098,0.7574276619961596,1,7,10
377099,0.546960278510949,1,7,11
377100,0.5310157797620694,1,7,12
377101,0.4385376870185677,1,7,13
377104,0.38113749152260107,1,7,16
377105,0.3938930905217048,1,7,17
377106,0.38751529102215293,1,7,18
377107,0.40345978977103253,1,7,19
377108,0.40664868952080846,1,7,20
377109,0.37475969202304926,1,7,21
377110,0.3779485917728252,1,7,22
377111,0.346059594275066,1,7,23
377112,0.3143954246414367,1,8,0
377113,0.30163982564233305,1,8,1
377114,0.2888842266432294,1,8,2
377115,0.2856953268934535,1,8,3
377116,0.2697508281445739,1,8,4
377117,0.26337302864502204,1,8,5
377118,0.2219173318979351,1,8,6
377119,0.2410507303965906,1,8,7
377120,0.3399066226396441,1,8,8
377121,0.4228180161338181,1,8,9
377122,0.4897849108791124,1,8,10
377123,0.4865960111293365,1,8,11
377124,0.44514031438224955,1,8,12
377125,0.4419514146324736,1,8,13
377126,0.34309552238942,1,8,14
377127,0.3686067203876274,1,8,15
377128,0.38136231938673104,1,8,16
377129,0.39730681813561064,1,8,17
377130,0.4387625148826977,1,8,18
377131,0.4100624171347144,1,8,19
377132,0.42919581563336995,1,8,20
377133,0.4068735173849384,1,8,21
377134,0.3558511213885237,1,8,22
377135,0.3558511213885237,1,8,23
377136,0.39402219244160763,1,9,0
377137,0.39083329269183176,1,9,1
377138,0.36532209469362437,1,9,2
377139,0.3525664956945206,1,9,3
377140,0.34937759594474466,1,9,4
377141,0.36213319494384844,1,9,5
377142,0.37488879394295216,1,9,6
377143,0.39402219244160763,1,9,7
377144,0.4386667889384705,1,9,8
377145,0.44823348818779823,1,9,9
377146,0.4003999919411595,1,9,10
377147,0.37169989419317623,1,9,11
377148,0.3685109944434003,1,9,12
377149,0.41634449069003904,1,9,13
377150,0.4386667889384705,1,9,14
377151,0.3844554931922799,1,9,15
377152,0.3557553954442965,1,9,16
377153,0.41634449069003904,1,9,17
377154,0.3557553954442965,1,9,18
377155,0.37169989419317623,1,9,19
377156,0.3844554931922799,1,9,20
377157,0.336621996945641,1,9,21
377158,0.3302441974460892,1,9,22
377159,0.3398108966954169,1,9,23
377160,0.25865252441377995,1,10,0
377161,0.22038572741646895,1,10,1
377162,0.20125232891781344,1,10,2
377163,0.1948745294182616,1,10,3
377164,0.18849672991870975,1,10,4
377165,0.1980634291680375,1,10,5
377166,0.2618414241635559,1,10,6
377167,0.32880831890885015,1,10,7
377168,0.32243051940929834,1,10,8
377169,0.31286382015997055,1,10,9
377170,0.3001082211608669,1,10,10
377171,0.3096749204101946,1,10,11
377172,0.3256194191590742,1,10,12
377173,0.3638862161563853,1,10,13
377174,0.41171971240302413,1,10,14
377175,0.36069731640660935,1,10,15
377176,0.3670751159061612,1,10,16
377177,0.3989641134039204,1,10,17
377178,0.42766421115190373,1,10,18
377179,0.40215301315369634,1,10,19
377180,0.38620851440481674,1,10,20
377181,0.4244753114021278,1,10,21
377182,0.4659310081492148,1,10,22
377183,0.40215301315369634,1,10,23
377184,0.4041668117758574,1,11,0
377185,0.39141121277675367,1,11,1
377186,0.35314441577944267,1,11,2
377187,0.28617752103414834,1,11,3
377188,0.28617752103414834,1,11,4
377189,0.26066632303594095,1,11,5
377190,0.3308221175310112,1,11,6
377191,0.41373351102518513,1,11,7
377192,0.45518920777227206,1,11,8
377193,0.43924470902339247,1,11,9
377194,0.4105446112754092,1,11,10
377195,0.39141121277675367,1,11,11
377196,0.37546671402787407,1,11,12
377197,0.3244443180314594,1,11,13
377198,0.3435777165301149,1,11,14
377199,0.3244443180314594,1,11,15
377200,0.42967800977406473,1,11,16
377201,0.4456225085229443,1,11,17
377202,0.41373351102518513,1,11,18
377203,0.39778901227630553,1,11,19
377204,0.42967800977406473,1,11,20
377205,0.3563333155292186,1,11,21
377206,0.4041668117758574,1,11,22
377207,0.42330021027451287,1,11,23
377208,0.4585822201494426,1,12,0
377209,0.47771561864809814,1,12,1
377210,0.35334852840683717,1,12,2
377211,0.4075598241530278,1,12,3
377212,0.39161532540414823,1,12,4
377213,0.3724819269054927,1,12,5
377214,0.35972632790638903,1,12,6
377215,0.36610412740594084,1,12,7
377216,0.41393762365257974,1,12,8
377217,0.4043709244032519,1,12,9
377218,0.35334852840683717,1,12,10
377219,0.33421512990818164,1,12,11
377220,0.3405929294077335,1,12,12
377221,0.33102623015840577,1,12,13
377222,0.38523752590459637,1,12,14
377223,0.40118202465347597,1,12,15
377224,0.4107487239028038,1,12,16
377225,0.4266932226516834,1,12,17
377226,0.48090451839787407,1,12,18
377227,0.4745267188983222,1,12,19
377228,0.4681489193987704,1,12,20
377229,0.4585822201494426,1,12,21
377230,0.4522044206498908,1,12,22
377231,0.4936601173969776,1,12,23
377232,0.3355776195264882,1,13,0
377233,0.2526662260323142,1,13,1
377234,0.27498852428074566,1,13,2
377235,0.24628842653276237,1,13,3
377236,0.2654218250314179,1,13,4
377237,0.2877441232798494,1,13,5
377238,0.2686107247811938,1,13,6
377239,0.262232925281642,1,13,7
377240,0.262232925281642,1,13,8
377241,0.2686107247811938,1,13,9
377242,0.27498852428074566,1,13,10
377243,0.2877441232798494,1,13,11
377244,0.2973108225291771,1,13,12
377245,0.3132553212780567,1,13,13
377246,0.3451443187758159,1,13,14
377247,0.3196331207776086,1,13,15
377248,0.34195541902604004,1,13,16
377249,0.37384441652379924,1,13,17
377250,0.39616671477223064,1,13,18
377251,0.43443351176954165,1,13,19
377252,0.4280557122699898,1,13,20
377253,0.4376224115193176,1,13,21
377254,0.4376224115193176,1,13,22
377255,0.3610888175246955,1,13,23
377256,0.2424065627337494,1,14,0
377257,0.22008426448531795,1,14,1
377258,0.21370646498576612,1,14,2
377259,0.2105175652359902,1,14,3
377260,0.2519732619830772,1,14,4
377261,0.23283986348442165,1,14,5
377262,0.2742955602315086,1,14,6
377263,0.33169575572747517,1,14,7
377264,0.4369294474700805,1,14,8
377265,0.43374054772030457,1,14,9
377266,0.338073555227027,1,14,10
377267,0.3093734574790437,1,14,11
377268,0.2902400589803882,1,14,12
377269,0.30299565797949185,1,14,13
377270,0.2838622594808364,1,14,14
377271,0.26472886098218085,1,14,15
377272,0.29661785847994004,1,14,16
377273,0.3061845577292678,1,14,17
377274,0.3093734574790437,1,14,18
377275,0.2679177607319568,1,14,19
377276,0.24559546248352532,1,14,20
377277,0.3061845577292678,1,14,21
377278,0.24878436223330125,1,14,22
377279,0.23602876323419755,1,14,23
377280,0.1913490251182124,1,15,0
377281,0.1913490251182124,1,15,1
377282,0.1913490251182124,1,15,2
377283,0.283827117861714,1,15,3
377284,0.1913490251182124,1,15,4
377285,0.16902672686978096,1,15,5
377286,0.18497122561866056,1,15,6
377287,0.2583159198635067,1,15,7
377288,0.2933938171110418,1,15,8
377289,0.2742604186123863,1,15,9
377290,0.2646937193630585,1,15,10
377291,0.3348495138581287,1,15,11
377292,0.20091572436754015,1,15,12
377293,0.18497122561866056,1,15,13
377294,0.21686022311641975,1,15,14
377295,0.21367132336664382,1,15,15
377296,0.2264269223657475,1,15,16
377297,0.27744931836216224,1,15,17
377298,0.2583159198635067,1,15,18
377299,0.24237142111462712,1,15,19
377300,0.26788261911283445,1,15,20
377301,0.21686022311641975,1,15,21
377302,0.20410462411731606,1,15,22
377303,0.1754045263693328,1,15,23
377304,0.1887711653220232,1,16,0
377305,0.16963776682336767,1,16,1
377306,0.1728266665731436,1,16,2
377307,0.26530475931664527,1,16,3
377308,0.19514896482157504,1,16,4
377309,0.22703796231933424,1,16,5
377310,0.2908159573148527,1,16,6
377311,0.34502725306104337,1,16,7
377312,0.4406942455543209,1,16,8
377313,0.36097175180992297,1,16,9
377314,0.27806035831574893,1,16,10
377315,0.24298246106821383,1,16,11
377316,0.24617136081798976,1,16,12
377320,0.236604661568662,1,16,16
377321,0.3067604560637323,1,16,17
377322,0.34502725306104337,1,16,18
377323,0.2589269598170934,1,16,19
377324,0.24298246106821383,1,16,20
377325,0.236604661568662,1,16,21
377326,0.21109346357045464,1,16,22
377327,0.18558226557224727,1,16,23
377328,0.10034415343805958,1,17,0
377329,0.09077745418873183,1,17,1
377330,0.09715525368828366,1,17,2
377331,0.10034415343805958,1,17,3
377332,0.10034415343805958,1,17,4
377333,0.09715525368828366,1,17,5
377334,0.14179985018514654,1,17,6
377335,0.20876674493044087,1,17,7
377336,0.3012448376739425,1,17,8
377337,0.31081153692327024,1,17,9
377338,0.2693558401761833,1,17,10
377339,0.2534113414273037,1,17,11
377340,0.2470335419277519,1,17,12
377341,0.22790014342909637,1,17,13
377342,0.21195564468021677,1,17,14
377343,0.18963334643178534,1,17,15
377344,0.2534113414273037,1,17,16
377345,0.3171893364228221,1,17,17
377346,0.29486703817439064,1,17,18
377347,0.31081153692327024,1,17,19
377348,0.32675603567214984,1,17,20
377349,0.27892253942551104,1,17,21
377350,0.14498874993492247,1,17,22
377351,0.1194775519367151,1,17,23
377352,0.1576822256274719,1,18,0
377353,0.16724892487679965,1,18,1
377354,0.13535992737904046,1,18,2
377355,0.21827132087321435,1,18,3
377356,0.18000452387590332,1,18,4
377357,0.15130442612792006,1,18,5
377358,0.1768156241261274,1,18,6
377359,0.20232682212433475,1,18,7
377360,0.29480491486783644,1,18,8
377361,0.2820493158687328,1,18,9
377362,0.2661048171198532,1,18,10
377363,0.2916160151180605,1,18,11
377364,0.2756715163691809,1,18,12
377365,0.24378251887142172,1,18,13
377366,0.23421581962209395,1,18,14
377367,0.2756715163691809,1,18,15
377368,0.3235050126158197,1,18,16
377369,0.3235050126158197,1,18,17
377370,0.352205110363803,1,18,18
377371,0.32669391236559564,1,18,19
377372,0.3171272131162679,1,18,20
377373,0.29480491486783644,1,18,21
377374,0.24378251887142172,1,18,22
377375,0.24697141862119765,1,18,23
377376,0.34295304254792564,1,19,0
377377,0.3397641427981497,1,19,1
377378,0.31106404505016644,1,19,2
377379,0.3206307442994942,1,19,3
377380,0.32700854379904604,1,19,4
377381,0.32700854379904604,1,19,5
377382,0.3557086415470293,1,19,6
377383,0.3557086415470293,1,19,7
377384,0.34614194229770157,1,19,8
377385,0.35251974179725337,1,19,9
377386,0.36846424054613297,1,19,10
377387,0.31425294479994237,1,19,11
377388,0.28236394730218317,1,19,12
377389,0.288741746801735,1,19,13
377390,0.2919306465515109,1,19,14
377391,0.3238196440492701,1,19,15
377392,0.31744184454971824,1,19,16
377393,0.28555284705195905,1,19,17
377394,0.2440971503048721,1,19,18
377395,0.28555284705195905,1,19,19
377396,0.2664194485533036,1,19,20
377397,0.26960834830307945,1,19,21
377398,0.21858595230666475,1,19,22
377399,0.25366384955419985,1,19,23
377400,0.27002381055052366,1,20,0
377401,0.20943471530478117,1,20,1
377402,0.20624581555500524,1,20,2
377403,0.3274240060464902,1,20,3
377404,0.2636460110509718,1,20,4
377405,0.20305691580522933,1,20,5
377406,0.17435681805724604,1,20,6
377407,0.15841231930836644,1,20,7
377408,0.136090021059935,1,20,8
377409,0.14565672030926277,1,20,9
377410,0.12652332181060724,1,20,10
377411,0.14565672030926277,1,20,11
377412,0.1679790185576942,1,20,12
377413,0.1807346175567979,1,20,13
377414,0.14884562005903867,1,20,14
377415,0.12652332181060724,1,20,15
377416,0.12971222156038317,1,20,16
377417,0.14884562005903867,1,20,17
377418,0.15522341955859054,1,20,18
377419,0.16160121905814237,1,20,19
377420,0.15522341955859054,1,20,20
377421,0.15841231930836644,1,20,21
377422,0.1647901188079183,1,20,22
377423,0.17754571780702197,1,20,23
377424,0.10121327942862843,1,21,0
377425,0.1426689761757154,1,21,1
377426,0.16499127442414682,1,21,2
377427,0.1458578759254913,1,21,3
377428,0.09802437967885251,1,21,4
377429,0.11715777817750803,1,21,5
377430,0.1458578759254913,1,21,6
377431,0.17136907392369866,1,21,7
377432,0.29573616416495957,1,21,8
377433,0.238335968668993,1,21,9
377434,0.18731357267257825,1,21,10
377435,0.1777468734232505,1,21,11
377436,0.21601367042056155,1,21,12
377437,0.19369137217213012,1,21,13
377438,0.158613474924595,1,21,14
377439,0.1745579736734746,1,21,15
377440,0.20963587092100971,1,21,16
377441,0.17136907392369866,1,21,17
377442,0.15223567542504315,1,21,18
377443,0.158613474924595,1,21,19
377444,0.12034667792728394,1,21,20
377445,0.13310227692638762,1,21,21
377446,0.12034667792728394,1,21,22
377447,0.09802437967885251,1,21,23
377448,0.04918965877375266,1,22,0
377449,0.08426755602128777,1,22,1
377450,0.07151195702218409,1,22,2
377451,0.07151195702218409,1,22,3
377452,0.05875635802308041,1,22,4
377453,0.03643405977464898,1,22,5
377454,0.07470085677196,1,22,6
377455,0.15123445076658212,1,22,7
377456,0.2500903430096356,1,22,8
377457,0.22139024526165232,1,22,9
377458,0.18312344826434132,1,22,10
377459,0.1799345485145654,1,22,11
377460,0.15761225026613396,1,22,12
377461,0.15123445076658212,1,22,13
377462,0.12572325276837476,1,22,14
377463,0.1639900497656858,1,22,15
377464,0.1799345485145654,1,22,16
377465,0.20225684676299685,1,22,17
377466,0.24052364376030785,1,22,18
377467,0.2564681425091874,1,22,19
377468,0.272412641258067,1,22,20
377469,0.24052364376030785,1,22,21
377470,0.20225684676299685,1,22,22
377471,0.1767456487647895,1,22,23
377472,0.11641811183533014,1,23,0
377473,0.07177351533846724,1,23,1
377474,0.06220681608913948,1,23,2
377475,0.06858461558869132,1,23,3
377476,0.08452911433757092,1,23,4
377477,0.09090691383712277,1,23,5
377478,0.10366251283622646,1,23,6
377479,0.16425160808196895,1,23,7
377480,0.18657390633040039,1,23,8
377481,0.1706294075815208,1,23,9
377482,0.16744050783174486,1,23,10
377483,0.13236261058420973,1,23,11
377484,0.1259848110846579,1,23,12
377485,0.11641811183533014,1,23,13
377486,0.10685141258600238,1,23,14
377487,0.11960701158510606,1,23,15
377488,0.1706294075815208,1,23,16
377489,0.1897628060801763,1,23,17
377490,0.19932950532950405,1,23,18
377491,0.17700720708107262,1,23,19
377492,0.15149600908286526,1,23,20
377493,0.1259848110846579,1,23,21
377494,0.10366251283622646,1,23,22
377495,0.08452911433757092,1,23,23
377496,0.04013340874446054,1,24,0
377497,0.027377809745356856,1,24,1
377498,0.017811110496029094,1,24,2
377499,0.027377809745356856,1,24,3
377500,0.024188909995580935,1,24,4
377501,0.033755609244908696,1,24,5
377502,0.0656446067426679,1,24,6
377503,0.11985590248885854,1,24,7
377504,0.21552289498213612,1,24,8
377505,0.2314673937310157,1,24,9
377506,0.23465629348079164,1,24,10
377507,0.16768939873549735,1,24,11
377508,0.16131159923594549,1,24,12
377509,0.10710030348975484,1,24,13
377510,0.11985590248885854,1,24,14
377511,0.11347810298930668,1,24,15
377512,0.15493379973639365,1,24,16
377513,0.27292309047810265,1,24,17
377514,0.33670108547362104,1,24,18
377515,0.28567868947720637,1,24,19
377516,0.24103409298034348,1,24,20
377517,0.1772560979848251,1,24,21
377518,0.24103409298034348,1,24,22
377519,0.1453671004870659,1,24,23
377520,0.11471775111468728,1,25,0
377521,0.09877325236580767,1,25,1
377522,0.09558435261603175,1,25,2
377523,0.08920655311647992,1,25,3
377524,0.06688425486804847,1,25,4
377525,0.07326205436760032,1,25,5
377526,0.1338511496133428,1,25,6
377527,0.1944402448590853,1,25,7
377528,0.22314034260706855,1,25,8
377529,0.22314034260706855,1,25,9
377530,0.25502934010482775,1,25,10
377531,0.23270704185639632,1,25,11
377532,0.21038474360796489,1,25,12
377533,0.20719584385818896,1,25,13
377534,0.2454626408555,1,25,14
377535,0.22632924235684448,1,25,15
377536,0.2901072373523628,1,25,16
377537,0.3698297310967608,1,25,17
377538,0.34112963334877755,1,25,18
377539,0.3857742298456404,1,25,19
377540,0.3698297310967608,1,25,20
377541,0.3188073351003461,1,25,21
377542,0.21676254310751672,1,25,22
377543,0.15936234761155016,1,25,23
377544,0.2542766219973074,1,26,0
377545,0.24152102299820372,1,26,1
377546,0.22557652424932412,1,26,2
377547,0.22876542399910005,1,26,3
377548,0.1713652285031335,1,26,4
377549,0.1713652285031335,1,26,5
377550,0.21600982499999635,1,26,6
377551,0.21600982499999635,1,26,7
377552,0.2574655217470833,1,26,8
377553,0.30848791774349804,1,26,9
377554,0.3052990179937221,1,26,10
377555,0.3021101182439462,1,26,11
377556,0.29892121849417025,1,26,12
377557,0.26703222099641105,1,26,13
377558,0.23514322349865188,1,26,14
377559,0.21600982499999635,1,26,15
377560,0.2638433212466352,1,26,16
377561,0.2797878199955148,1,26,17
377562,0.3021101182439462,1,26,18
377563,0.3212435167426017,1,26,19
377564,0.34037691524125724,1,26,20
377565,0.4169105092358793,1,26,21
377566,0.35951031373991277,1,26,22
377567,0.34675471474080904,1,26,23
377568,0.36811246621905686,1,27,0
377569,0.2979566717239866,1,27,1
377570,0.20228967923070904,1,27,2
377571,0.24693427572757187,1,27,3
377572,0.17677848123250167,1,27,4
377573,0.17358958148272574,1,27,5
377574,0.21504527822981268,1,27,6
377575,0.18634518048182944,1,27,7
377576,0.19272297998138127,1,27,8
377577,0.18634518048182944,1,27,9
377578,0.18953408023160534,1,27,10
377579,0.19591187973115717,1,27,11
377580,0.21185637848003677,1,27,12
377581,0.2341786767284682,1,27,13
377582,0.30433447122353846,1,27,14
377583,0.29476777197421067,1,27,15
377584,0.30433447122353846,1,27,16
377585,0.35216796747017726,1,27,17
377586,0.41594596246569565,1,27,18
377587,0.2979566717239866,1,27,19
377588,0.27244547372577926,1,27,20
377589,0.2341786767284682,1,27,21
377590,0.20228967923070904,1,27,22
377591,0.17996738098227757,1,27,23
377592,0.15503370286582435,1,28,0
377593,0.1454670036164966,1,28,1
377594,0.13271140461739292,1,28,2
377595,0.13590030436716882,1,28,3
377596,0.17416710136447988,1,28,4
377597,0.16778930186492802,1,28,5
377598,0.21562279811156684,1,28,6
377599,0.288967492356413,1,28,7
377600,0.3782566853501388,1,28,8
377601,0.31766759010439627,1,28,9
377602,0.209244998612015,1,28,10
377603,0.19967829936268727,1,28,11
377604,0.18692270036358355,1,28,12
377605,0.18692270036358355,1,28,13
377606,0.18054490086403172,1,28,14
377607,0.2028671991124632,1,28,15
377608,0.23156729686044644,1,28,16
377609,0.30172309135551667,1,28,17
377610,0.32404538960394813,1,28,18
377611,0.3527454873519314,1,28,19
377612,0.3527454873519314,1,28,20
377613,0.35912328685148326,1,28,21
377614,0.29215639210618893,1,28,22
377615,0.23156729686044644,1,28,23
377616,0.1997516977715074,1,29,0
377617,0.18061829927285186,1,29,1
377618,0.1710516000235241,1,29,2
377619,0.1391626025257649,1,29,3
377620,0.12002920402710938,1,29,4
377621,0.12321810377688532,1,29,5
377622,0.1997516977715074,1,29,6
377623,0.2699074922665776,1,29,7
377624,0.3241187880127683,1,29,8
377625,0.2762852917661295,1,29,9
377626,0.20931839702083516,1,29,10
377627,0.24120739451859435,1,29,11
377628,0.25715189326747395,1,29,12
377629,0.27309639201635355,1,29,13
377630,0.28585199101545716,1,29,14
377631,0.3017964897643368,1,29,15
377632,0.27309639201635355,1,29,16
377633,0.2890408907652331,1,29,17
377634,0.30498538951411275,1,29,18
377635,0.2890408907652331,1,29,19
377636,0.3560077855105275,1,29,20
377637,0.3719522842594071,1,29,21
377638,0.3655744847598552,1,29,22
377639,0.3464410862611997,1,29,23
377640,0.3921702464855304,1,30,0
377641,0.3156366524909083,1,30,1
377642,0.32201445199046014,1,30,2
377643,0.30606995324158054,1,30,3
377644,0.2965032539922528,1,30,4
377645,0.2678031562442695,1,30,5
377646,0.2965032539922528,1,30,6
377647,0.2614253567447177,1,30,7
377648,0.2709920559940454,1,30,8
377649,0.2678031562442695,1,30,9
377650,0.2614253567447177,1,30,10
377651,0.23272525899673438,1,30,11
377652,0.24229195824606214,1,30,12
377656,0.4144925447339618,1,30,16
377657,0.4623260409806006,1,30,17
377658,0.4814594394792561,1,30,18
377659,0.5005928379779117,1,30,19
377660,0.4272481437330655,1,30,20
377661,0.3826035472362026,1,30,21
377662,0.3475256499886675,1,30,22
377663,0.33795895073933974,1,30,23
377664,0.28695695223829293,1,31,0
377665,0.3539238469835872,1,31,1
377666,0.27101245348941333,1,31,2
377667,0.22636785699255046,1,31,3
377668,0.14664536324815247,1,31,4
377669,0.16896766149658393,1,31,5
377670,0.27101245348941333,1,31,6
377671,0.29652365148762067,1,31,7
377672,0.28695695223829293,1,31,8
377673,0.245501255491206,1,31,9
377674,0.22636785699255046,1,31,10
377679,0.2901458519880688,1,31,15
377680,0.32841264898537986,1,31,16
377681,0.3475460474840354,1,31,17
377682,0.37624614523201866,1,31,18
377683,0.4368352404777612,1,31,19
377684,0.4527797392266408,1,31,20
377685,0.41132404247955384,1,31,21
377686,0.4559686389764167,1,31,22
377687,0.3858128444813464,1,31,23
377688,0.3637751678810369,2,1,0
377689,0.29999717288551847,2,1,1
377690,0.2617303758882074,2,1,2
377691,0.2521636766388797,2,1,3
377692,0.24897477688910377,2,1,4
377693,0.31913057138417406,2,1,5
377694,0.3765307668801406,2,1,6
377695,0.38928636587924426,2,1,7
377696,0.27448597488731113,2,1,8
377697,0.3478306691321573,2,1,9
377698,0.30637497238507033,2,1,10
377699,0.2553525763886556,2,1,11
377700,0.277674874637087,2,1,12
377701,0.29680827313574254,2,1,13
377702,0.2617303758882074,2,1,14
377703,0.24897477688910377,2,1,15
377704,0.2712970751375352,2,1,16
377705,0.30956387213484626,2,1,17
377706,0.3382639698828296,2,1,18
377707,0.3382639698828296,2,1,19
377708,0.28086377438686294,2,1,20
377709,0.28086377438686294,2,1,21
377710,0.2681081753877593,2,1,22
377711,0.29043047363619073,2,1,23
377712,0.3258309383834729,2,2,0
377713,0.2748085423870582,2,2,1
377714,0.25248624413862675,2,2,2
377715,0.2556751438884027,2,2,3
377716,0.242919544889299,2,2,4
377717,0.23654174538974718,2,2,5
377718,0.242919544889299,2,2,6
377719,0.2556751438884027,2,2,7
377720,0.27799744213683414,2,2,8
377721,0.3098864396345933,2,2,9
377722,0.2875641413861618,2,2,10
377723,0.28437524163638594,2,2,11
377724,0.2939419408857137,2,2,12
377725,0.27799744213683414,2,2,13
377726,0.2748085423870582,2,2,14
377727,0.25248624413862675,2,2,15
377728,0.26843074288750635,2,2,16
377729,0.28118634188661007,2,2,17
377730,0.2971308406354896,2,2,18
377731,0.319453138883921,2,2,19
377732,0.2939419408857137,2,2,20
