timestamp,NO2,month,day,hour
377072,0.507582547002542,1,6,8
377073,0.5356240984309271,1,6,9
377074,0.5823600174782353,1,6,10
377075,0.4655202198599646,1,6,11
377076,0.44682585224104127,1,6,12
377077,0.44215226033631044,1,6,13
377078,0.44215226033631044,1,6,14
377079,0.4514994441457721,1,6,15
377080,0.47019381176469544,1,6,16
377081,0.507582547002542,1,6,17
377082,0.5917072012876969,1,6,18
377083,0.6898526312870442,1,6,19
377084,0.6664846717633902,1,6,20
377085,0.6477903041444669,1,6,21
377086,0.699199815096506,1,6,22
377087,0.7272413665248909,1,6,23
377088,0.6099974988919586,1,7,0
377089,0.5445672122257269,1,7,1
377090,0.4978312931784186,1,7,2
377091,0.488484109368957,1,7,3
377092,0.47913692555949533,1,7,4
377093,0.4978312931784186,1,7,5
377094,0.5211992527020728,1,7,6
377095,0.6380390503203436,1,7,7
377096,0.680101377462921,1,7,8
377097,0.8483506860332309,1,7,9
377098,0.7455316641291526,1,7,10
377099,0.6006503150824969,1,7,11
377100,0.567935171749381,1,7,12
377101,0.4417481903216487,1,7,13
377102,0.34827635222703207,1,7,14
377103,0.3669707198459554,1,7,15
377104,0.35294994413176295,1,7,16
377105,0.3622971279412246,1,7,17
377106,0.45109537413111034,1,7,18
377107,0.46978974175003363,1,7,19
377108,0.46978974175003363,1,7,20
377109,0.460442557940572,1,7,21
377110,0.48381051746422615,1,7,22
377111,0.47913692555949533,1,7,23
377112,0.41403614241115566,1,8,0
377113,0.45609846955373307,1,8,1
377114,0.4514248776490022,1,8,2
377115,0.4280569181253481,1,8,3
377116,0.40936255050642484,1,8,4
377117,0.38599459098277067,1,8,5
377118,0.38599459098277067,1,8,6
377119,0.44675128574427136,1,8,7
377120,0.5542438995530805,1,8,8
377121,0.6056534105051197,1,8,9
377122,0.6430421457429664,1,8,10
377123,0.5729382671720038,1,8,11
377124,0.5542438995530805,1,8,12
377125,0.42338332622061725,1,8,13
377126,0.44207769383954054,1,8,14
377127,0.4187097343158865,1,8,15
377128,0.4280569181253481,1,8,16
377129,0.44675128574427136,1,8,17
377130,0.47479283717265636,1,8,18
377131,0.47011924526792553,1,8,19
377132,0.45609846955373307,1,8,20
377133,0.44675128574427136,1,8,21
377134,0.4888136128868488,1,8,22
377135,0.5075079805057722,1,8,23
377136,0.5868187487304946,1,9,0
377137,0.5260620539689937,1,9,1
377138,0.4839997268264161,1,9,2
377139,0.46530535920749283,1,9,3
377140,0.45595817539803113,1,9,4
377141,0.46997895111222365,1,9,5
377142,0.46063176730276195,1,9,6
377143,0.5354092377784554,1,9,7
377144,0.6101867082541486,1,9,8
377145,0.680290586825111,1,9,9
377146,0.6288810758730718,1,9,10
377147,0.5120412782548011,1,9,11
377148,0.5400828296831862,1,9,12
377149,0.5307356458737246,1,9,13
377150,0.4839997268264161,1,9,14
377151,0.46530535920749283,1,9,15
377152,0.44193739968383866,1,9,16
377153,0.4980205025406086,1,9,17
377154,0.46063176730276195,1,9,18
377155,0.43726380777910784,1,9,19
377156,0.4185694401601846,1,9,20
377157,0.36715992920814544,1,9,21
377158,0.45595817539803113,1,9,22
377159,0.5260620539689937,1,9,23
377160,0.3370139810177461,1,10,0
377161,0.285604470065707,1,10,1
377162,0.2622365105420529,1,10,2
377163,0.2669101024467837,1,10,3
377164,0.27625728625624535,1,10,4
377165,0.257562918637322,1,10,5
377166,0.29962524577989946,1,10,6
377167,0.3837499000650544,1,10,7
377168,0.4538537786360168,1,10,8
377169,0.3837499000650544,1,10,9
377170,0.3603819405414002,1,10,10
377171,0.39309708387451603,1,10,11
377172,0.4304858191123626,1,10,12
377173,0.37440271625559274,1,10,13
377174,0.5052632895880559,1,10,14
377175,0.4632009624454784,1,10,15
377176,0.4491801867312859,1,10,16
377177,0.5192840653022484,1,10,17
377178,0.5052632895880559,1,10,18
377179,0.49591610577859424,1,10,19
377180,0.4912425138738634,1,10,20
377181,0.4818953300644017,1,10,21
377182,0.5379784329211716,1,10,22
377183,0.5987351276826726,1,10,23
377184,0.6390752485634674,1,11,0
377185,0.5456034104688507,1,11,1
377186,0.49419389951681164,1,11,2
377187,0.47549953189788835,1,11,3
377188,0.42876361285058007,1,11,4
377189,0.42876361285058007,1,11,5
377190,0.4100692452316567,1,11,6
377191,0.48484671570735,1,11,7
377192,0.7045055352296989,1,11,8
377193,0.7045055352296989,1,11,9
377194,0.5970129214208899,1,11,10
377195,0.5269090428499275,1,11,11
377196,0.39137487761273343,1,11,12
377197,0.36333332618434844,1,11,13
377198,0.36800691808907926,1,11,14
377199,0.4194164290411184,1,11,15
377200,0.5222354509451966,1,11,16
377201,0.6157072890398132,1,11,17
377202,0.5829921457066974,1,11,18
377203,0.4661523480884267,1,11,19
377204,0.49419389951681164,1,11,20
377205,0.4801731238026192,1,11,21
377206,0.5642977780877741,1,11,22
377207,0.5456034104688507,1,11,23
377208,0.6300272084078982,1,12,0
377209,0.6253536165031673,1,12,1
377210,0.5926384731700515,1,12,2
377211,0.5599233298369356,1,12,3
377212,0.5365553703132815,1,12,4
377213,0.522534594599089,1,12,5
377214,0.5085138188848966,1,12,6
377215,0.5645969217416664,1,12,7
377216,0.5412289622180123,1,12,8
377217,0.5926384731700515,1,12,9
377218,0.550576146027474,1,12,10
377219,0.4243891645997416,1,12,11
377220,0.40569479698081834,1,12,12
377221,0.46645149174231904,1,12,13
377222,0.46645149174231904,1,12,14
377223,0.4757986755517807,1,12,15
377224,0.5272081865038198,1,12,16
377225,0.5365553703132815,1,12,17
377226,0.634700800312629,1,12,18
377227,0.6393743922173598,1,12,19
377228,0.6580687598362832,1,12,20
377229,0.634700800312629,1,12,21
377230,0.7001310869788606,1,12,22
377231,0.6861103112646681,1,12,23
377232,0.5198578420276877,1,13,0
377233,0.3375877577431853,1,13,1
377234,0.3282405739337236,1,13,2
377235,0.3422613496479161,1,13,3
377236,0.3329141658384544,1,13,4
377237,0.3749764929810319,1,13,5
377238,0.3469349415526469,1,13,6
377239,0.3282405739337236,1,13,7
377240,0.31889339012426193,1,13,8
377241,0.3282405739337236,1,13,9
377242,0.3422613496479161,1,13,10
377243,0.35160853345737775,1,13,11
377244,0.35160853345737775,1,13,12
377245,0.3656293091715702,1,13,13
377246,0.44040677964726355,1,13,14
377247,0.40301804440941685,1,13,15
377248,0.44508037155199437,1,13,16
377249,0.4310595958378019,1,13,17
377250,0.510510658218226,1,13,18
377251,0.5245314339324185,1,13,19
377252,0.538552209646611,1,13,20
377253,0.5151842501229569,1,13,21
377254,0.5338786177418802,1,13,22
377255,0.5198578420276877,1,13,23
377256,0.40667604114813116,1,14,0
377257,0.39265526543393864,1,14,1
377258,0.2898362435298604,1,14,2
377259,0.29918342733932207,1,14,3
377260,0.355266530196092,1,14,4
377261,0.34124575448189953,1,14,5
377262,0.3692873059102845,1,14,6
377263,0.45341196019543945,1,14,7
377264,0.5141686549569402,1,14,8
377265,0.5422102063853251,1,14,9
377266,0.4020024492434003,1,14,10
377268,0.355266530196092,1,14,12
377269,0.3692873059102845,1,14,13
377270,0.32722497876770706,1,14,14
377271,0.29918342733932207,1,14,15
377272,0.3599401221008228,1,14,16
377273,0.3505929382913612,1,14,17
377274,0.3879816735292078,1,14,18
377275,0.3318985706724379,1,14,19
377276,0.29450983543459125,1,14,20
377277,0.42069681686232363,1,14,21
377278,0.31787779495824536,1,14,22
377279,0.4393911844812469,1,14,23
377280,0.21500727015362578,1,15,0
377281,0.18229212682050996,1,15,1
377282,0.21500727015362578,1,15,2
377283,0.1402297996779325,1,15,3
377284,0.13555620777320165,1,15,4
377285,0.13555620777320165,1,15,5
377286,0.17761853491577914,1,15,6
377287,0.289784740629319,1,15,7
377288,0.3926037625333973,1,15,8
377289,0.40662453824758976,1,15,9
377290,0.25706959729620327,1,15,10
377291,0.21033367824889496,1,15,11
377292,0.17761853491577914,1,15,12
377293,0.1682713511063175,1,15,13
377294,0.1682713511063175,1,15,14
377295,0.17294494301104832,1,15,15
377296,0.19163931062997164,1,15,16
377297,0.2196808620583566,1,15,17
377298,0.23837522967727992,1,15,18
377299,0.27109037301039574,1,15,19
377300,0.32717347586716566,1,15,20
377301,0.2664167811056649,1,15,21
377302,0.2196808620583566,1,15,22
377303,0.17761853491577914,1,15,23
377304,0.1878612474670116,1,16,0
377305,0.18318765556228075,1,16,1
377306,0.19253483937174243,1,16,2
377307,0.21122920699066575,1,16,3
377308,0.21590279889539657,1,16,4
377309,0.25329153413324323,1,16,5
377310,0.40752006698936055,1,16,6
377311,0.46827676175086147,1,16,7
377312,0.5196862727029006,1,16,8
377313,0.5710957836549397,1,16,9
377314,0.5851165593691322,1,16,10
377315,0.5757693755596706,1,16,11
377316,0.4729503536555923,1,16,12
377317,0.33741618841839816,1,16,13
377318,0.21590279889539657,1,16,14
377319,0.2392707584190507,1,16,15
377320,0.22524998270485824,1,16,16
377321,0.22992357460958907,1,16,17
377322,0.2392707584190507,1,16,18
377323,0.25329153413324323,1,16,19
377324,0.2392707584190507,1,16,20
377325,0.22524998270485824,1,16,21
377326,0.18318765556228075,1,16,22
377327,0.1691668798480883,1,16,23
377328,0.06761145447296313,1,17,0
377329,0.06761145447296313,1,17,1
377330,0.06761145447296313,1,17,2
377331,0.07228504637769395,1,17,3
377332,0.08163223018715561,1,17,4
377333,0.08630582209188643,1,17,5
377334,0.10500018971080975,1,17,6
377335,0.22651357923381132,1,17,7
377336,0.3199854173284279,1,17,8
377337,0.3246590092331587,1,17,9
377338,0.31063823351896624,1,17,10
377339,0.21716639542434965,1,17,11
377340,0.15640970066284887,1,17,12
377341,0.15640970066284887,1,17,13
377342,0.14706251685338723,1,17,14
377343,0.17043047637704137,1,17,15
377344,0.2732494982811196,1,17,16
377345,0.37606852018519776,1,17,17
377346,0.39943647970885193,1,17,18
377347,0.36204774447100535,1,17,19
377348,0.4134572554230444,1,17,20
377349,0.25455513066219626,1,17,21
377350,0.08630582209188643,1,17,22
377351,0.07695863828242477,1,17,23
377352,0.12827710247683927,1,18,0
377353,0.10490914295318511,1,18,1
377354,0.10958273485791593,1,18,2
377355,0.34793592199918827,1,18,3
377356,0.3526095139039191,1,18,4
377357,0.33858873818972657,1,18,5
377358,0.3292415543802649,1,18,6
377359,0.30120000295187993,1,18,7
377360,0.33858873818972657,1,18,8
377361,0.4040190248559582,1,18,9
377362,0.38065106533230403,1,18,10
377363,0.3526095139039191,1,18,11
377364,0.33858873818972657,1,18,12
377365,0.3713038815228424,1,18,13
377366,0.38999824914176573,1,18,14
377367,0.3572831058086499,1,18,15
377368,0.38065106533230403,1,18,16
377369,0.39467184104649655,1,18,17
377370,0.3993454329512274,1,18,18
377371,0.3759774734275732,1,18,19
377372,0.3245679624755341,1,18,20
377373,0.2918528191424183,1,18,21
377374,0.2638112677140333,1,18,22
377375,0.2310961243809175,1,18,23
377376,0.3670914075696718,1,19,0
377377,0.4138273266169801,1,19,1
377378,0.38111218328386426,1,19,2
377379,0.40448014280751843,1,19,3
377380,0.38578577518859514,1,19,4
377381,0.3717649994744026,1,19,5
377382,0.3670914075696718,1,19,6
377383,0.4185009185217109,1,19,7
377384,0.40915373471224925,1,19,8
377385,0.4138273266169801,1,19,9
377386,0.44186887804536507,1,19,10
377387,0.5306671242352509,1,19,11
377388,0.30633471280817104,1,19,12
377389,0.3437234480460177,1,19,13
377390,0.30633471280817104,1,19,14
377391,0.2549252018561319,1,19,15
377392,0.28296675328451687,1,19,16
377393,0.2549252018561319,1,19,17
377394,0.30166112090344016,1,19,18
377395,0.2923139370939785,1,19,19
377396,0.2549252018561319,1,19,20
377397,0.28296675328451687,1,19,21
377398,0.2595987937608627,1,19,22
377399,0.3483970399507485,1,19,23
377400,0.3583531174692434,1,20,0
377401,0.2929228308030118,1,20,1
377402,0.26488127937462685,1,20,2
377403,0.25086050366043433,1,20,3
377404,0.25086050366043433,1,20,4
377405,0.1807566250894719,1,20,5
377406,0.152715073661087,1,20,6
377407,0.21347176842258772,1,20,7
377408,0.21814536032731854,1,20,8
377409,0.1947774008036644,1,20,9
377410,0.1807566250894719,1,20,10
377411,0.1947774008036644,1,20,11
377412,0.20879817651785687,1,20,12
377413,0.20879817651785687,1,20,13
377414,0.1807566250894719,1,20,14
377415,0.16673584937527944,1,20,15
377416,0.17608303318474108,1,20,16
377417,0.20412458461312605,1,20,17
377418,0.20412458461312605,1,20,18
377419,0.20412458461312605,1,20,19
377420,0.20879817651785687,1,20,20
377421,0.19945099270839522,1,20,21
377422,0.21814536032731854,1,20,22
377423,0.1947774008036644,1,20,23
377424,0.12964192405099714,1,21,0
377425,0.2044193945266904,1,21,1
377426,0.21844017024088289,1,21,2
377427,0.20909298643142124,1,21,3
377428,0.1389891078604588,1,21,4
377429,0.21376657833615206,1,21,5
377430,0.21844017024088289,1,21,6
377431,0.19039861881249792,1,21,7
377432,0.4521197654774244,1,21,8
377433,0.325932784049692,1,21,9
377434,0.1576834754793821,1,21,10
377435,0.1576834754793821,1,21,11
377436,0.18105143500303625,1,21,12
377437,0.10627396452734299,1,21,13
377438,0.11094755643207381,1,21,14
377439,0.12964192405099714,1,21,15
377440,0.19507221071722874,1,21,16
377441,0.21844017024088289,1,21,17
377442,0.16703065928884378,1,21,18
377443,0.18105143500303625,1,21,19
377444,0.1576834754793821,1,21,20
377445,0.18572502690776707,1,21,21
377446,0.1717042511935746,1,21,22
377447,0.15300988357465128,1,21,23
377448,0.15154250741805395,1,22,0
377449,0.09078581265655314,1,22,1
377450,0.034702709799783196,1,22,2
377451,0.0019875664666673945,1,22,3
377452,0.02535552599032154,1,22,4
377453,0.07209144503762983,1,22,5
377454,0.06274426122816817,1,22,6
377455,0.15621609932278477,1,22,7
377456,0.2917502645599788,1,22,8
377457,0.24501434551267054,1,22,9
377458,0.19827842646536226,1,22,10
377459,0.13752173170386142,1,22,11
377460,0.1001329964660148,1,22,12
377461,0.12350095598966894,1,22,13
377462,0.11882736408493812,1,22,14
377463,0.10948018027547646,1,22,15
377464,0.1001329964660148,1,22,16
377465,0.12350095598966894,1,22,17
377466,0.19827842646536226,1,22,18
377467,0.2216463859890164,1,22,19
377468,0.27772948884578635,1,22,20
377469,0.24501434551267054,1,22,21
377470,0.287076672655248,1,22,22
377471,0.2543615293221322,1,22,23
377472,0.14257865859103624,1,23,0
377473,0.07714837192480466,1,23,1
377474,0.067801188115343,1,23,2
377475,0.09584273954372795,1,23,3
377476,0.10986351525792043,1,23,4
377477,0.13323147478157457,1,23,5
377478,0.13323147478157457,1,23,6
377479,0.1612730262099596,1,23,7
377480,0.259418456209307,1,23,8
377481,0.25474486430457616,1,23,9
377482,0.259418456209307,1,23,10
377483,0.19398816954307538,1,23,11
377484,0.14257865859103624,1,23,12
377485,0.13323147478157457,1,23,13
377486,0.11453710716265127,1,23,14
377487,0.11453710716265127,1,23,15
377488,0.14257865859103624,1,23,16
377489,0.18931457763834456,1,23,17
377490,0.22202972097146037,1,23,18
377491,0.21735612906672955,1,23,19
377492,0.18464098573361373,1,23,20
377493,0.1612730262099596,1,23,21
377494,0.14725225049576707,1,23,22
377495,0.11921069906738209,1,23,23
377496,0.04012440654622388,1,24,0
377497,0.01675644702256973,1,24,1
377498,0.012082855117838902,1,24,2
377499,0.01675644702256973,1,24,3
377500,0.01675644702256973,1,24,4
377501,0.03077722273676222,1,24,5
377502,0.03545081464149305,1,24,6
377503,0.11957546892664797,1,24,7
377504,0.21304730702126456,1,24,8
377505,0.283151185592227,1,24,9
377508,0.07751314178407051,1,24,12
377509,0.06349236606987803,1,24,13
377510,0.05881877416514719,1,24,14
377511,0.07751314178407051,1,24,15
377512,0.09620750940299383,1,24,16
377513,0.1850057555928796,1,24,17
377514,0.1990265313070721,1,24,18
377515,0.1990265313070721,1,24,19
377516,0.1429434284503021,1,24,20
377517,0.1850057555928796,1,24,21
377518,0.23174167464018788,1,24,22
377519,0.3018455532111503,1,24,23
377520,0.21019052025250598,1,25,0
377521,0.11204509025315854,1,25,1
377522,0.10269790644369689,1,25,2
377523,0.10269790644369689,1,25,3
377524,0.09335072263423523,1,25,4
377525,0.11204509025315854,1,25,5
377526,0.18682256072885184,1,25,6
377527,0.24290566358562177,1,25,7
377528,0.2756208069187376,1,25,8
377529,0.23823207168089094,1,25,9
377530,0.21019052025250598,1,25,10
377531,0.2569264392998143,1,25,11
377532,0.16345460120519767,1,25,12
377533,0.18682256072885184,1,25,13
377534,0.182148968824121,1,25,14
377535,0.24290566358562177,1,25,15
377536,0.2849679907281992,1,25,16
377537,0.32235672596604587,1,25,17
377538,0.22421129596669845,1,25,18
377539,0.35039827739443086,1,25,19
377540,0.39713419644173914,1,25,20
377541,0.3036623583471226,1,25,21
377542,0.26627362310927594,1,25,22
377543,0.24290566358562177,1,25,23
377544,0.3165799644636823,1,26,0
377545,0.29321200494002814,1,26,1
377546,0.29788559684475896,1,26,2
377547,0.2838648211305665,1,26,3
377548,0.24647608589271985,1,26,4
377549,0.22778171827379654,1,26,5
377550,0.2371289020832582,1,26,6
377551,0.2651704535116432,1,26,7
377552,0.37266306732045223,1,26,8
377553,0.4240725782724914,1,26,9
377554,0.45211412970087633,1,26,10
377555,0.3633158835109906,1,26,11
377556,0.3446215158920673,1,26,12
377557,0.2558232697021815,1,26,13
377558,0.19974016684541157,1,26,14
377559,0.18571939113121907,1,26,15
377560,0.2044137587501424,1,26,16
377561,0.269844045416374,1,26,17
377562,0.3679894754157214,1,26,18
377563,0.4240725782724914,1,26,19
377564,0.3633158835109906,1,26,20
377565,0.3960310268441064,1,26,21
377566,0.2838648211305665,1,26,22
377567,0.4007046187488372,1,26,23
377568,0.5441723460668132,1,27,0
377569,0.4600476917816582,1,27,1
377570,0.26843042368769426,1,27,2
377571,0.24506246416404012,1,27,3
377572,0.2731040155924251,1,27,4
377573,0.2731040155924251,1,27,5
377574,0.26375683178296344,1,27,6
377575,0.26843042368769426,1,27,7
377576,0.3245135265444642,1,27,8
377577,0.29647197511607926,1,27,9
377578,0.26375683178296344,1,27,10
377579,0.2777776074971559,1,27,11
377580,0.31516634273500255,1,27,12
377581,0.34320789416338754,1,27,13
377582,0.3899438132106958,1,27,14
377583,0.35722866987758,1,27,15
377584,0.4039645889248883,1,27,16
377585,0.41331177273434994,1,27,17
377586,0.47874205940058157,1,27,18
377587,0.5441723460668132,1,27,19
377588,0.4086381808296191,1,27,20
377589,0.33853430225865666,1,27,21
377590,0.29647197511607926,1,27,22
377591,0.2590832398782326,1,27,23
377592,0.20852013127684024,1,28,0
377593,0.18047857984845528,1,28,1
377594,0.16178421222953196,1,28,2
377595,0.1711313960389936,1,28,3
377596,0.1711313960389936,1,28,4
377597,0.25058245841941773,1,28,5
377598,0.29731837746672607,1,28,6
377599,0.4375261346086509,1,28,7
377600,0.44687331841811256,1,28,8
377601,0.42350535889445845,1,28,9
377602,0.36274866413295764,1,28,10
377603,0.2879711936572644,1,28,11
377604,0.25525605032414855,1,28,12
377605,0.22254090699103274,1,28,13
377606,0.20852013127684024,1,28,14
377607,0.2318880908004944,1,28,15
377608,0.25058245841941773,1,28,16
377609,0.29264478556199525,1,28,17
377610,0.31133915318091854,1,28,18
377611,0.4375261346086509,1,28,19
377612,0.44687331841811256,1,28,20
377613,0.45622050222757426,1,28,21
377614,0.4001373993708043,1,28,22
377615,0.33938070460930353,1,28,23
377616,0.2787315811846897,1,29,0
377617,0.2506900297563047,1,29,1
377618,0.21330129451845808,1,29,2
377619,0.18993333499480394,1,29,3
377620,0.13852382404276484,1,29,4
377621,0.18993333499480394,1,29,5
377622,0.2506900297563047,1,29,6
377623,0.5030639926117695,1,29,7
377624,0.4376337059455379,1,29,8
377625,0.44698088975499956,1,29,9
377626,0.28340517308942054,1,29,10
377627,0.24134284594684305,1,29,11
377628,0.297425948803613,1,29,12
377629,0.30677313261307465,1,29,13
377630,0.3114467245178055,1,29,14
377631,0.3581826435651138,1,29,15
377632,0.38622419499349875,1,29,16
377633,0.44230729785026873,1,29,17
377634,0.39089778689822957,1,29,18
377635,0.36285623546984463,1,29,19
377636,0.38622419499349875,1,29,20
377637,0.3815506030887679,1,29,21
377638,0.3768770111840371,1,29,22
377639,0.36285623546984463,1,29,23
377640,0.4579175899038238,1,30,0
377641,0.4065080789517847,1,30,1
377642,0.4018344870470539,1,30,2
377643,0.38314011942813053,1,30,3
377644,0.31303624085716814,1,30,4
377645,0.3223834246666298,1,30,5
377646,0.33640420038082225,1,30,6
377647,0.2943418732382448,1,30,7
377648,0.36911934371393806,1,30,8
377649,0.39716089514232306,1,30,9
377650,0.36444575180920724,1,30,10
377651,0.2990154651429756,1,30,11
377652,0.34575138419028395,1,30,12
377653,0.38314011942813053,1,30,13
377654,0.42987603847543887,1,30,14
377655,0.4672647737132855,1,30,15
377656,0.5326950603795171,1,30,16
377657,0.5981253470457487,1,30,17
377658,0.5841045713315562,1,30,18
377659,0.5513894279984404,1,30,19
377660,0.5934517551410179,1,30,20
377661,0.6308404903788645,1,30,21
377662,0.7009443689498269,1,30,22
377663,0.7009443689498269,1,30,23
377664,0.5280513626629729,1,31,0
377665,0.41121156504470224,1,31,1
377666,0.4205587488541639,1,31,2
377667,0.38317001361631725,1,31,3
377668,0.3177397269500857,1,31,4
377669,0.2943717674264315,1,31,5
377670,0.3270869107595473,1,31,6
377671,0.36447564599739396,1,31,7
377672,0.4299059326636255,1,31,8
377673,0.3270869107595473,1,31,9
377674,0.25698303218858487,1,31,10
377675,0.25698303218858487,1,31,11
377676,0.21959429695073823,1,31,12
377677,0.308392543140624,1,31,13
377678,0.3457812783784706,1,31,14
377679,0.3971907893305098,1,31,15
377680,0.3691492379021248,1,31,16
377681,0.4392531164730871,1,31,17
377682,0.4299059326636255,1,31,18
377683,0.5046834031393188,1,31,19
377684,0.551419322186627,1,31,20
377685,0.5233777707582421,1,31,21
377686,0.5140305869487805,1,31,22
377687,0.4626210759967413,1,31,23
377688,0.4910797635958909,2,1,0
377689,0.41630229312019756,2,1,1
377690,0.41630229312019756,2,1,2
377691,0.41162870121546674,2,1,3
377692,0.4069551093107359,2,1,4
377693,0.39293433359654345,2,1,5
377694,0.41630229312019756,2,1,6
377695,0.6032459693094308,2,1,7
377696,0.4770589878816984,2,1,8
377697,0.5518364583573917,2,1,9
377698,0.514447723119545,2,1,10
377699,0.322830455025581,2,1,11
377700,0.30413608740665765,2,1,12
377701,0.4490174364533134,2,1,13
377702,0.3555455983586968,2,1,14
377703,0.33217763883504264,2,1,15
377704,0.33685123073977347,2,1,16
377705,0.3695663740728893,2,1,17
377706,0.39293433359654345,2,1,18
377707,0.3695663740728893,2,1,19
377708,0.514447723119545,2,1,20
377709,0.570530825976315,2,1,21
377710,0.5097741312148142,2,1,22
377711,0.458364620262775,2,1,23
377712,0.49155251249797,2,2,0
377713,0.39340708249862266,2,2,1
377714,0.36069193916550685,2,2,2
377715,0.3747127148796993,2,2,3
377716,0.36069193916550685,2,2,4
377717,0.3419975715465835,2,2,5
377718,0.35134475535604515,2,2,6
377719,0.36536553107023767,2,2,7
377720,0.38405989868916096,2,2,8
377721,0.40742785821281513,2,2,9
377722,0.39340708249862266,2,2,10
377723,0.37938630678443014,2,2,11
377724,0.3887334905938918,2,2,12
